age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,zscores
28,services,single,secondary,no,340,yes,no,cellular,24,jul,821,2,-1,0,unknown,yes,-0.3357510629051118
28,admin.,single,secondary,no,207,yes,no,cellular,13,may,329,1,-1,0,unknown,no,-0.37943306617486794
41,technician,married,secondary,no,0,no,no,unknown,20,jun,850,3,-1,0,unknown,no,-0.4474193419405787
36,management,married,tertiary,no,2957,yes,yes,cellular,30,apr,193,2,265,3,success,no,0.5237662495531729
30,technician,single,tertiary,no,256,yes,no,unknown,3,jun,276,2,-1,0,unknown,no,-0.3633396965491683
45,unemployed,divorced,primary,no,407,yes,no,cellular,17,apr,196,1,-1,0,unknown,no,-0.3137458432128286
36,admin.,married,secondary,no,-323,yes,no,cellular,29,jul,118,8,-1,0,unknown,no,-0.5535042070242722
48,blue-collar,married,primary,no,816,yes,no,cellular,31,jul,114,7,-1,0,unknown,no,-0.17941547225545817
29,blue-collar,single,secondary,no,348,yes,no,unknown,9,may,185,2,-1,0,unknown,no,-0.33312357398663023
36,technician,single,secondary,no,539,yes,no,cellular,27,aug,398,2,477,1,failure,yes,-0.2703922760578827
24,technician,single,secondary,no,81,yes,no,cellular,18,may,333,1,-1,0,unknown,no,-0.42081601664095275
36,admin.,married,secondary,no,251,no,no,cellular,30,jul,180,7,-1,0,unknown,no,-0.36498187712321933
39,management,married,tertiary,no,0,yes,no,cellular,14,may,11,15,261,38,failure,no,-0.4474193419405787
32,self-employed,married,tertiary,no,312,yes,no,unknown,9,may,262,2,-1,0,unknown,no,-0.3449472741197973
36,management,divorced,tertiary,no,-252,yes,no,cellular,7,may,235,2,293,1,other,no,-0.5301852428727483
29,services,married,secondary,no,480,yes,no,cellular,18,jul,89,2,-1,0,unknown,no,-0.28977000683168425
54,technician,single,secondary,no,770,no,no,unknown,17,jun,89,2,-1,0,unknown,no,-0.19452353353672724
51,blue-collar,married,primary,no,863,no,no,cellular,19,nov,169,1,189,2,other,no,-0.16397897485937893
29,entrepreneur,single,tertiary,no,402,yes,yes,cellular,29,jul,345,5,-1,0,unknown,no,-0.31538802378687963
29,admin.,single,secondary,no,2,no,no,cellular,4,nov,85,1,142,1,failure,no,-0.4467624697109583
46,technician,married,tertiary,no,217,yes,no,cellular,14,may,141,1,346,2,other,no,-0.376148705026766
32,entrepreneur,single,tertiary,no,6259,yes,no,unknown,9,may,230,2,-1,0,unknown,no,1.6082623006564423
33,services,married,secondary,no,790,yes,no,unknown,5,may,391,1,-1,0,unknown,no,-0.1879548112405233
43,management,married,tertiary,no,-183,no,no,cellular,24,jul,65,1,-1,0,unknown,no,-0.5075231509508447
31,management,single,secondary,yes,0,no,no,cellular,11,feb,112,4,85,2,failure,no,-0.4474193419405787
57,blue-collar,married,secondary,no,2058,yes,no,telephone,18,may,23,2,-1,0,unknown,no,0.2285021823388061
48,entrepreneur,married,tertiary,no,981,yes,no,unknown,15,may,995,2,-1,0,unknown,no,-0.12522351331177572
42,technician,married,secondary,no,0,no,no,cellular,30,jul,351,2,-1,0,unknown,no,-0.4474193419405787
34,technician,married,secondary,no,427,no,no,cellular,3,feb,192,1,-1,0,unknown,no,-0.3071771209166247
57,blue-collar,married,secondary,no,-898,yes,yes,cellular,21,jul,322,3,-1,0,unknown,no,-0.7423549730401353
35,management,single,tertiary,no,824,yes,no,cellular,16,apr,693,2,-1,0,unknown,no,-0.17678798333697662
43,blue-collar,divorced,primary,no,-97,yes,yes,cellular,31,jul,747,4,-1,0,unknown,no,-0.47927764507716775
39,services,married,primary,no,1951,yes,no,unknown,23,may,208,2,-1,0,unknown,no,0.19335951805411503
53,blue-collar,single,secondary,no,105,yes,no,unknown,26,may,239,3,-1,0,unknown,no,-0.412933549885508
47,blue-collar,married,secondary,no,1110,yes,no,telephone,23,jul,329,3,-1,0,unknown,no,-0.08285525450126037
40,admin.,married,secondary,no,2523,yes,no,unknown,16,may,75,1,-1,0,unknown,no,0.38122497572554753
32,management,married,tertiary,no,937,no,no,cellular,28,aug,90,1,94,2,failure,no,-0.13967470236342439
36,admin.,single,secondary,no,728,no,no,cellular,30,apr,230,1,-1,0,unknown,yes,-0.2083178503587555
53,services,married,primary,no,-166,no,yes,cellular,28,jul,70,4,-1,0,unknown,no,-0.5019397369990714
41,management,single,tertiary,no,1253,no,no,cellular,21,jul,1134,5,-1,0,unknown,yes,-0.035888890083402236
40,services,married,secondary,no,1293,yes,no,cellular,13,apr,128,3,-1,0,unknown,no,-0.022751445490994372
32,management,married,tertiary,no,205,yes,no,cellular,5,feb,141,4,-1,0,unknown,no,-0.38008993840448835
39,blue-collar,married,secondary,no,23,yes,no,unknown,12,may,22,5,-1,0,unknown,no,-0.43986531129994416
39,management,married,tertiary,no,55,no,no,cellular,31,jul,216,4,-1,0,unknown,no,-0.42935535562601784
46,blue-collar,divorced,primary,no,2870,no,no,unknown,18,jun,52,6,-1,0,unknown,no,0.4951923075646858
50,admin.,divorced,secondary,no,175,no,no,cellular,22,jul,112,3,-1,0,unknown,no,-0.38994302184879426
60,technician,married,secondary,no,-247,yes,no,telephone,12,may,472,2,351,1,failure,no,-0.5285430622986973
51,management,divorced,tertiary,no,93,yes,yes,cellular,6,may,221,1,-1,0,unknown,no,-0.4168747832632304
53,admin.,married,secondary,no,35,yes,no,cellular,8,apr,97,1,-1,0,unknown,no,-0.43592407792222176
35,management,married,tertiary,no,62,no,no,cellular,8,feb,469,2,185,2,failure,yes,-0.42705630282234647
58,self-employed,married,tertiary,no,2596,no,no,telephone,18,nov,15,2,-1,0,unknown,no,0.4052008121066919
52,self-employed,married,primary,no,-107,yes,yes,unknown,20,jun,134,2,-1,0,unknown,no,-0.48256200622526974
33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes,-0.41621791103361
32,technician,single,unknown,no,491,no,no,cellular,9,jul,474,7,-1,0,unknown,yes,-0.2861572095687721
44,self-employed,married,tertiary,no,430,yes,no,cellular,11,jul,221,2,-1,0,unknown,no,-0.3061918125721941
32,management,single,tertiary,no,2069,no,no,cellular,22,apr,545,1,-1,0,unknown,yes,0.23211497960171826
35,management,married,tertiary,no,222,yes,no,cellular,18,nov,187,2,-1,0,unknown,no,-0.374506524452715
42,blue-collar,divorced,secondary,no,-580,yes,yes,cellular,13,may,172,1,-1,0,unknown,no,-0.6379122885304928
52,admin.,single,secondary,no,1964,no,yes,unknown,28,may,332,1,-1,0,unknown,no,0.1976291875466476
40,services,divorced,unknown,no,5847,no,no,telephone,17,nov,206,1,-1,0,unknown,no,1.4729466213546412
44,management,divorced,tertiary,no,409,yes,no,unknown,19,may,333,1,-1,0,unknown,no,-0.31308897098320826
58,admin.,married,unknown,no,5763,no,no,cellular,20,nov,52,1,-1,0,unknown,no,1.4453579877105847
48,admin.,divorced,unknown,no,244,yes,no,unknown,9,may,280,1,-1,0,unknown,no,-0.3672809299268907
29,services,single,secondary,no,695,no,no,unknown,3,jul,97,1,-1,0,unknown,no,-0.219156242147492
33,technician,married,tertiary,no,480,yes,no,unknown,26,may,169,4,-1,0,unknown,no,-0.28977000683168425
28,blue-collar,married,secondary,no,0,yes,yes,unknown,3,jun,210,1,-1,0,unknown,no,-0.4474193419405787
41,entrepreneur,married,tertiary,no,102,no,no,unknown,15,may,323,1,-1,0,unknown,no,-0.4139188582299386
30,blue-collar,married,secondary,no,10395,yes,no,cellular,20,nov,121,1,-1,0,unknown,no,2.9666740715114157
31,technician,married,secondary,no,1032,yes,no,unknown,26,may,70,6,-1,0,unknown,no,-0.1084732714564557
30,management,single,tertiary,no,2,no,no,cellular,23,mar,269,1,-1,0,unknown,no,-0.4467624697109583
29,admin.,single,secondary,no,596,yes,no,cellular,18,may,172,2,346,6,failure,no,-0.2516714175137015
56,management,divorced,tertiary,no,1654,yes,no,cellular,24,jul,335,2,-1,0,unknown,no,0.09581399195548662
23,student,single,tertiary,no,341,no,no,cellular,16,jun,89,2,-1,0,unknown,no,-0.3354226267903016
38,technician,single,secondary,no,260,no,no,cellular,20,aug,53,2,-1,0,unknown,no,-0.36202595208992755
25,admin.,married,secondary,no,10,yes,no,unknown,9,may,393,2,-1,0,unknown,no,-0.4441349807924767
41,technician,married,secondary,no,2185,yes,no,cellular,7,apr,157,4,309,4,other,no,0.27021356891970105
35,management,single,tertiary,no,362,no,no,cellular,27,aug,256,4,-1,0,unknown,no,-0.3285254683792875
53,admin.,married,secondary,no,225,yes,no,cellular,20,apr,304,1,340,1,failure,no,-0.3735212161082844
49,admin.,married,secondary,no,359,yes,no,cellular,2,feb,231,2,271,1,failure,no,-0.3295107767237181
25,admin.,single,secondary,no,-213,no,yes,cellular,16,jul,592,1,-1,0,unknown,no,-0.5173762343951506
46,technician,divorced,secondary,no,0,no,no,telephone,14,aug,135,8,-1,0,unknown,no,-0.4474193419405787
35,blue-collar,married,secondary,no,3188,yes,no,cellular,30,jul,288,3,-1,0,unknown,no,0.5996349920743284
40,technician,married,secondary,no,77,no,no,unknown,6,may,505,1,-1,0,unknown,no,-0.4221297611001935
31,technician,married,secondary,no,439,no,no,unknown,4,oct,5,1,-1,0,unknown,no,-0.30323588753890235
50,technician,married,secondary,no,8001,no,no,unknown,6,jun,52,1,-1,0,unknown,no,2.1803980126558047
59,management,married,secondary,no,7623,yes,no,cellular,18,nov,84,2,-1,0,unknown,no,2.0562491612575506
54,management,married,tertiary,no,1146,yes,no,cellular,12,aug,205,2,-1,0,unknown,no,-0.07103155436809329
36,blue-collar,married,secondary,no,1654,yes,yes,cellular,21,jul,167,2,-1,0,unknown,no,0.09581399195548662
24,admin.,single,secondary,no,5,no,no,cellular,7,apr,66,1,330,1,failure,no,-0.4457771613665277
42,self-employed,married,secondary,no,487,yes,no,telephone,12,aug,58,4,-1,0,unknown,no,-0.28747095402801287
57,retired,married,secondary,no,1408,no,no,unknown,21,may,202,6,-1,0,unknown,no,0.015018707712178246
48,management,single,secondary,no,-18,yes,no,cellular,20,aug,430,4,-1,0,unknown,no,-0.4533311920071622
29,housemaid,married,secondary,no,243,yes,no,unknown,3,jun,35,1,-1,0,unknown,no,-0.36760936604170086
35,housemaid,married,primary,no,113,yes,no,cellular,17,jul,923,2,-1,0,unknown,yes,-0.41030606096702643
38,blue-collar,married,primary,no,714,yes,no,unknown,29,may,225,3,-1,0,unknown,no,-0.21291595596609825
31,blue-collar,married,primary,no,951,yes,no,cellular,13,may,206,1,-1,0,unknown,no,-0.13507659675608163
64,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,nov,201,1,-1,0,unknown,yes,0.3181652416819898
43,unemployed,single,tertiary,no,983,yes,no,cellular,26,feb,97,1,-1,0,unknown,yes,-0.12456664108215534
69,retired,married,secondary,no,0,no,no,cellular,25,aug,412,2,-1,0,unknown,yes,-0.4474193419405787
58,management,married,primary,no,320,yes,no,unknown,30,may,171,2,-1,0,unknown,no,-0.34231978520131573
41,unemployed,married,secondary,no,0,yes,yes,telephone,27,apr,89,12,-1,0,unknown,no,-0.4474193419405787
56,blue-collar,married,primary,no,379,no,no,cellular,13,aug,58,5,-1,0,unknown,no,-0.3229420544275141
44,services,married,secondary,no,-289,no,yes,cellular,20,nov,487,1,118,1,other,no,-0.5423373791207255
36,blue-collar,single,secondary,no,90,yes,no,unknown,12,may,13,5,-1,0,unknown,no,-0.41786009160766097
26,technician,married,unknown,no,-277,yes,no,cellular,16,apr,1018,2,-1,0,unknown,no,-0.5383961457430031
53,blue-collar,married,primary,no,354,no,no,cellular,20,apr,416,2,-1,0,unknown,no,-0.33115295729776906
44,services,married,secondary,no,-230,yes,yes,unknown,27,may,99,1,-1,0,unknown,no,-0.5229596483469239
31,management,single,tertiary,no,409,no,yes,cellular,9,jul,564,5,-1,0,unknown,yes,-0.31308897098320826
44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,may,201,1,344,7,failure,no,-0.43920843907032375
49,housemaid,married,secondary,no,3,no,no,cellular,20,aug,118,2,-1,0,unknown,no,-0.4464340335961481
48,blue-collar,single,primary,no,3688,yes,no,cellular,17,apr,422,1,-1,0,unknown,no,0.7638530494794267
46,admin.,divorced,secondary,no,3280,no,no,cellular,1,jun,110,1,-1,0,unknown,no,0.6298511146368664
33,blue-collar,married,secondary,no,-81,yes,no,cellular,29,jan,339,2,-1,0,unknown,no,-0.4740226672402046
46,management,married,secondary,no,10,yes,no,cellular,29,jul,122,7,-1,0,unknown,no,-0.4441349807924767
40,services,married,secondary,no,-80,yes,no,unknown,2,jun,147,1,-1,0,unknown,no,-0.4736942311253944
30,services,single,secondary,no,726,yes,yes,cellular,30,jul,109,3,-1,0,unknown,no,-0.20897472258837588
44,management,married,tertiary,no,349,no,no,unknown,9,jun,58,1,-1,0,unknown,no,-0.33279513787182
30,blue-collar,married,primary,no,714,yes,no,cellular,15,may,199,1,-1,0,unknown,no,-0.21291595596609825
30,management,single,tertiary,no,222,yes,no,cellular,12,aug,112,4,-1,0,unknown,no,-0.374506524452715
38,technician,single,secondary,no,8381,no,no,cellular,15,apr,82,1,145,1,failure,no,2.3052037362836795
35,services,married,secondary,no,1659,yes,no,cellular,3,feb,149,3,215,1,failure,no,0.09745617252953762
36,services,married,secondary,no,22,yes,no,cellular,6,may,125,2,-1,0,unknown,no,-0.44019374741475437
38,management,married,tertiary,no,184,no,no,cellular,6,aug,224,2,-1,0,unknown,no,-0.3869870968155025
42,unemployed,married,secondary,no,1289,no,no,cellular,15,oct,1176,3,92,6,success,yes,-0.02406518995023516
37,technician,married,secondary,no,1047,yes,yes,unknown,12,may,151,1,-1,0,unknown,no,-0.10354672973430275
49,blue-collar,married,secondary,no,-202,yes,yes,cellular,8,may,608,2,170,5,failure,no,-0.5137634371322384
52,unknown,married,primary,no,5521,no,no,cellular,11,aug,126,4,-1,0,unknown,no,1.365876447926517
45,services,married,primary,no,132,no,no,cellular,14,jul,179,2,-1,0,unknown,no,-0.4040657747856327
31,services,single,secondary,no,-205,no,no,cellular,1,sep,481,1,579,1,failure,yes,-0.514748745476669
28,management,married,tertiary,no,3,yes,no,unknown,7,may,122,5,-1,0,unknown,no,-0.4464340335961481
31,admin.,single,tertiary,no,516,no,no,cellular,5,jun,227,1,-1,0,unknown,no,-0.27794630669851716
46,management,married,secondary,no,21,yes,no,cellular,7,may,124,1,338,2,failure,no,-0.4405221835295645
35,management,single,tertiary,no,5958,yes,no,cellular,22,mar,215,1,-1,0,unknown,yes,1.509403030098573
39,services,married,secondary,no,861,yes,no,cellular,30,jul,218,4,-1,0,unknown,no,-0.16463584708899934
30,unemployed,single,tertiary,no,463,no,no,cellular,22,aug,374,4,-1,0,unknown,no,-0.2953534207834576
30,blue-collar,single,secondary,no,4,no,no,cellular,15,apr,692,1,-1,0,unknown,no,-0.4461055974813379
34,services,married,secondary,no,627,yes,no,unknown,9,may,117,9,-1,0,unknown,no,-0.24148989795458536
35,services,single,secondary,no,511,yes,yes,unknown,23,may,472,1,-1,0,unknown,no,-0.2795884872725682
38,blue-collar,married,primary,no,3419,yes,no,unknown,20,jun,324,5,-1,0,unknown,no,0.6755037345954837
40,management,married,tertiary,no,3165,yes,no,telephone,31,jul,77,2,-1,0,unknown,no,0.5920809614336938
36,admin.,married,secondary,no,614,yes,no,unknown,23,may,13,5,-1,0,unknown,no,-0.2457595674471179
39,blue-collar,married,primary,no,481,no,no,cellular,13,may,197,3,357,1,other,no,-0.2894415707168741
48,blue-collar,married,secondary,no,5241,yes,no,unknown,29,may,158,1,-1,0,unknown,no,1.273914335779662
65,management,married,tertiary,no,1097,no,no,cellular,12,jan,131,1,196,1,other,no,-0.08712492399379292
55,unknown,married,primary,no,2074,no,no,unknown,20,jun,19,4,-1,0,unknown,no,0.23375716017576922
51,technician,married,tertiary,no,7338,no,no,cellular,18,nov,82,1,-1,0,unknown,no,1.9626448685366444
56,technician,single,tertiary,no,-528,no,no,cellular,28,jan,290,2,184,2,failure,no,-0.6208336105603626
33,management,single,tertiary,no,206,no,no,cellular,21,aug,231,3,-1,0,unknown,no,-0.37976150228967814
61,retired,married,secondary,no,2801,yes,yes,cellular,10,mar,239,1,-1,0,unknown,yes,0.4725302156427822
43,technician,divorced,secondary,no,6835,no,no,unknown,20,jun,262,2,-1,0,unknown,no,1.7974415027871153
39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,no,-0.41194824154107745
28,blue-collar,married,secondary,no,0,yes,no,unknown,8,may,459,2,-1,0,unknown,no,-0.4474193419405787
41,blue-collar,divorced,primary,no,320,yes,no,unknown,26,may,511,1,-1,0,unknown,no,-0.34231978520131573
45,management,divorced,secondary,no,0,no,no,cellular,17,jul,395,3,-1,0,unknown,no,-0.4474193419405787
34,technician,single,secondary,no,124,no,no,telephone,14,aug,31,2,-1,0,unknown,no,-0.4066932637041143
32,management,single,tertiary,no,0,no,no,cellular,27,aug,121,2,-1,0,unknown,no,-0.4474193419405787
45,services,married,secondary,no,1381,yes,no,unknown,8,may,269,1,-1,0,unknown,no,0.006150932612302935
44,management,single,tertiary,no,780,yes,no,cellular,30,jan,511,2,-1,0,unknown,no,-0.19123917238862526
41,management,married,primary,no,102,yes,yes,cellular,21,nov,188,1,-1,0,unknown,no,-0.4139188582299386
39,blue-collar,married,primary,no,1387,no,no,unknown,9,jun,52,3,-1,0,unknown,no,0.008121549301164115
32,admin.,married,secondary,no,17,yes,no,unknown,27,may,123,1,-1,0,unknown,no,-0.44183592798880533
26,management,single,tertiary,no,2786,no,no,cellular,3,jun,300,2,72,1,success,yes,0.46760367392062924
68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,154,1,97,2,failure,yes,0.47877050182417596
33,management,married,tertiary,no,0,yes,no,cellular,14,apr,535,3,328,1,failure,yes,-0.4474193419405787
47,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,676,1,-1,0,unknown,no,-0.4474193419405787
28,blue-collar,single,tertiary,no,1372,no,no,cellular,15,may,48,4,298,1,failure,no,0.003195007579011165
36,services,divorced,secondary,no,-330,yes,yes,unknown,27,may,207,2,-1,0,unknown,no,-0.5558032598279435
38,self-employed,married,secondary,no,746,no,no,unknown,20,jun,256,3,-1,0,unknown,no,-0.20240600029217196
38,services,married,secondary,no,934,yes,no,cellular,14,may,715,1,-1,0,unknown,yes,-0.14066001070785497
52,blue-collar,married,secondary,no,289,yes,no,unknown,21,may,45,13,-1,0,unknown,no,-0.35250130476043184
32,management,divorced,tertiary,no,530,yes,no,cellular,24,sep,91,1,114,2,failure,no,-0.2733482010911744
60,retired,married,primary,no,1167,no,no,cellular,14,oct,79,2,-1,0,unknown,no,-0.06413439595707915
47,blue-collar,married,secondary,no,0,yes,yes,cellular,19,nov,196,1,-1,0,unknown,no,-0.4474193419405787
32,services,married,secondary,no,264,yes,yes,cellular,19,nov,1502,1,-1,0,unknown,yes,-0.36071220763068673
37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no,-0.36826623827132127
38,admin.,married,secondary,no,766,yes,no,cellular,14,apr,461,2,335,1,failure,no,-0.195837277995968
23,blue-collar,single,primary,no,8627,yes,no,unknown,3,jun,281,1,-1,0,unknown,no,2.385999020526988
30,management,single,tertiary,no,440,yes,no,cellular,11,sep,129,2,-1,0,unknown,no,-0.30290745142409214
57,technician,married,secondary,no,253,no,yes,unknown,3,jul,230,3,-1,0,unknown,no,-0.3643250048935989
34,blue-collar,single,primary,no,79,no,no,telephone,10,jul,336,4,-1,0,unknown,yes,-0.42147288887057316
40,management,married,tertiary,no,481,yes,no,unknown,28,may,198,2,-1,0,unknown,no,-0.2894415707168741
32,management,single,secondary,no,-32,yes,no,unknown,23,may,139,1,-1,0,unknown,no,-0.45792929761450496
30,technician,divorced,secondary,no,2262,yes,no,unknown,28,may,102,2,-1,0,unknown,no,0.2955031497600862
52,unemployed,married,secondary,no,5091,no,no,cellular,26,may,309,1,-1,0,unknown,no,1.2246489185581326
36,services,married,secondary,no,3988,yes,yes,cellular,14,may,141,1,-1,0,unknown,no,0.8623838839224857
